4,16,90,2,1,0,1,20,2,1,2,28
4,16,16,-1,-1,-1,-1,20,1,0,1,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,7,2,0,1,0
4,16,90,2,1,0,1,20,2,1,2,28
4,16,16,-1,-1,-1,-1,20,1,0,1,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,7,2,0,1,0
4,16,90,2,1,0,1,20,2,1,2,28
4,16,16,-1,-1,-1,-1,20,1,0,1,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,7,1,0,1,0
4,16,90,2,1,0,1,20,2,1,2,28
4,16,16,-1,-1,-1,-1,20,1,0,1,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,7,2,0,1,0
4,16,90,2,1,0,1,20,2,1,2,28
4,16,16,-1,-1,-1,-1,20,1,0,1,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,7,1,0,1,0
4,16,90,2,1,0,1,20,2,1,2,28
4,16,16,-1,-1,-1,-1,20,1,0,1,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,7,2,0,1,0
4,0,16,-1,-1,-1,-1,20,2,1,2,0
4,128,10,-1,-1,-1,-1,20,2,0,3,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,7,2,0,1,0
4,1,16,-1,-1,-1,-1,20,2,1,2,0
4,1,14,-1,-1,-1,-1,20,1,0,3,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,7,2,0,1,0
4,2,16,-1,-1,-1,-1,20,2,1,2,0
4,2,14,-1,-1,-1,-1,20,1,0,3,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,7,2,0,1,0
4,3,16,-1,-1,-1,-1,1,2,1,2,0
4,3,46,-1,-1,-1,-1,7,2,0,3,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,7,2,0,1,0
4,4,16,-1,-1,-1,-1,20,2,1,2,0
4,132,10,-1,-1,-1,-1,20,2,0,3,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,7,2,0,1,0
4,5,16,-1,-1,-1,-1,20,2,1,2,0
4,133,10,-1,-1,-1,-1,20,2,0,3,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,7,1,0,1,0
4,6,16,-1,-1,-1,-1,20,2,1,2,0
4,6,16,-1,-1,-1,-1,20,2,0,3,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,7,1,0,1,0
4,7,16,-1,-1,-1,-1,20,2,1,2,0
4,7,10,-1,-1,-1,-1,20,1,0,3,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,7,1,0,1,0
4,8,16,-1,-1,-1,-1,20,2,1,2,0
4,136,10,-1,-1,-1,-1,20,2,0,3,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,7,1,0,1,0
4,9,16,-1,-1,-1,-1,20,2,1,2,0
4,137,10,-1,-1,-1,-1,20,2,0,3,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,13,1,0,1,0
4,10,16,-1,-1,-1,-1,20,2,1,2,0
4,138,10,-1,-1,-1,-1,20,2,0,3,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,13,2,0,1,0
4,11,16,-1,-1,-1,-1,20,2,1,2,0
4,139,10,-1,-1,-1,-1,20,2,0,3,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,13,2,0,1,0
4,12,16,-1,-1,-1,-1,20,2,1,2,0
4,140,10,-1,-1,-1,-1,20,2,0,3,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,13,2,0,1,0
4,13,16,-1,-1,-1,-1,20,2,1,2,0
4,141,10,-1,-1,-1,-1,20,2,0,3,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,13,1,0,1,0
4,14,16,-1,-1,-1,-1,20,2,1,2,0
4,142,10,-1,-1,-1,-1,20,2,0,3,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,13,1,0,1,0
4,16,90,2,1,0,1,20,2,1,2,28
4,16,16,-1,-1,-1,-1,20,1,0,1,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,6,2,0,1,0
4,16,90,2,1,0,1,20,2,1,2,28
4,16,16,-1,-1,-1,-1,20,1,0,1,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,6,2,0,1,0
4,16,90,2,1,0,1,20,2,1,2,28
4,16,16,-1,-1,-1,-1,20,1,0,1,0
4,3,16,-1,-1,-1,-1,20,2,1,2,0
4,3,46,-1,-1,-1,-1,6,1,0,1,0
4,16,90,2,1,0,1,20,2,1,2,28
4,16,16,-1,-1,-1,-1,20,1,0,1,0
